0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;1;19;0;195;0;0;0;0;0;0;6;1;0;0;0;0;1;0;0;0;0;0;38;1;4;114;131;0;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;0;0;79;0;3;0;1;13;378;1;46;0;0;0;5;0;0;0;0;0;0;5;0;0;3;112;0;3;0;0;4;0;0;0;2;143;1;1;3;0;1;0;40;11;16;6;0;3;0;0;7;0;0;0;0;1;1;63;17;8;0;8;0;0;0;11;36;11;0;0;11;0;0;33;0;0;5;50;24;0;15;44;0;451;0;357;9;0;31;21;1;0;2;0;0
0;0;0;0;1;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
0;0;0;3;9;0;8;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;5;10;5;127;211;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4;0;0;0;1;37;1;4;54;0;0;0;1;0;0;0;0;5;0;17;0;0;1;0;0;5;1;0;18;0;0;0;0;3;1;0;1;0;0;0;6;57;27;36;0;2;0;0;0;0;1;0;0;0;0;0;24;6;0;6;0;0;0;108;16;1;0;0;31;0;0;23;0;0;1;79;19;0;4;1;0;9;0;117;10;0;6;34;0;0;1;0;0
0;0;0;4;38;0;1092;0;0;0;0;16;0;3;0;0;0;0;0;0;0;0;0;0;0;4;1;4;43;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;86;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;5;96;0;0;0;0;0;0;8;1;3;0;2;2;0;1;0;0;0;0;0;4;0;0;3;7;0;6;0;0;0;54;59;0;0;0;2;0;0;0;0;0;4;10;9;0;6;1;0;6;0;93;5;0;9;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;3;25;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;13;8;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;165;0;16;0;0;0;0;0;0;0;0;0;0;5;0;0;0;13;0;0;1;0;1;0;0;0;1;63;1;0;3;0;0;0;16;12;1;7;0;3;0;0;0;0;0;0;0;0;0;6;4;0;0;0;0;0;0;1;1;0;0;0;5;0;0;22;0;0;1;24;5;0;5;1;0;62;0;83;1;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;16;2;38;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;2;9;20;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;2;8;2;8;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;0;0;0;0;1;0;0;0;0;26;0;0;0;0;0;0;3;0;36;0;1;1;0;0;0;0;5;1;0;0;1;0;2;2;0;1;0;0;0;6;1;0;0;0;0;0;0;7;0;0;4;2;3;0;1;12;0;11;0;21;2;0;0;1;0;0;0;0;0
0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;1;20;2;47;0;0;3;0;25;0;1;0;0;0;1;0;1;0;0;0;0;0;5;0;2;56;66;0;0;0;0;0;0;6;0;0;8;0;0;0;0;8;0;0;0;13;5;3;0;0;2;24;10;1035;0;0;0;2;0;0;1;0;0;0;0;0;0;6;23;0;0;11;0;141;0;0;0;0;282;3;1;182;0;9;0;332;0;13;0;1;0;0;3;57;0;5;0;0;0;2;1;64;1;0;0;0;0;0;3;21;5;0;0;85;0;0;574;0;0;4;1;137;0;146;7;0;267;0;228;3;0;71;2;3;0;0;0;0
0;0;0;1;4;0;109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;4;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0
0;0;0;1;5;0;10;144;0;3;0;22;0;0;1;0;0;1;0;0;0;0;0;42;0;1;4;0;28;55;0;0;0;0;0;0;22;0;0;1;0;0;4;0;3;0;0;0;4;4;2;0;388;1970;2;16;184;0;0;0;0;0;0;1;0;0;0;1247;0;0;2;12;0;367;0;0;5;0;0;0;1;92;1;0;58;0;1;0;71;60;27;0;0;1226;0;13;25;0;0;0;0;0;9;3;9;1616;0;2443;0;0;0;63;9;5;0;0;23;0;0;654;0;0;14;5506;45;0;51;2;0;94;0;38;5;0;2;17;0;0;1;0;0
0;2;0;2;409;15;195;0;0;0;0;3;0;1;2;0;0;4;0;1;0;0;0;11;3;26;7;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;0;0;0;14;0;7;0;0;1;34;3;84;0;0;0;4;0;0;0;0;0;0;0;0;1;30;12;0;0;0;0;5;0;0;0;4;102;3;3;2;0;1;0;31;0;0;0;0;0;0;3;1;0;9;0;0;0;0;1;59;0;0;1;0;0;0;80;315;2;0;0;0;0;0;112;0;0;32;0;22;0;12;25;0;100;0;170;0;0;6;4;0;0;1;0;0
0;0;0;2;45;0;105;0;0;0;0;2;0;0;1;0;0;1;0;1;0;0;0;2;0;24;0;3;335;341;0;0;0;0;0;0;0;0;0;0;0;0;10;0;2;0;0;0;6;0;2;0;20;24;56;2;39;0;0;0;7;0;0;1;0;0;0;5;0;0;13;7;0;4;0;0;16;0;0;0;1;30;1;0;2;0;1;0;24;7;11;11;0;34;0;0;0;0;15;0;0;0;8;2;44;49;0;26;0;0;0;148;53;0;0;0;11;0;0;28;0;0;12;37;14;0;4;15;0;96;0;209;28;0;5;17;0;0;0;0;0
0;5;0;58;3350;25;1737;27;0;34;0;173;0;27;48;0;0;70;0;16;0;0;0;123;3;5389;271;158;5171;3;0;0;0;0;0;0;0;0;1;1;12;0;0;0;245;0;0;0;1370;0;242;0;6;137;913;88;712;0;0;0;710;0;0;127;0;0;0;32;0;0;324;915;0;25;19;0;189;3;0;0;28;1113;211;35;21;0;14;18;261;2;71;38;15;38;0;55;0;0;744;2;0;9;34;331;1875;64;0;31;0;0;0;2413;768;29;0;0;29;0;0;3228;0;0;3293;48;550;0;236;2797;0;6889;0;4007;67;0;389;57;6;0;3;0;2
0;2;0;23;3441;55;2439;25;1;14;1;122;0;33;31;0;0;85;0;28;0;0;0;227;63;2473;33;5;1;50;0;0;0;0;1;0;9;0;0;1;10;1;0;1;147;0;1;0;387;1;88;0;119;454;977;56;784;0;0;0;296;0;0;76;0;1;0;189;0;0;685;619;0;49;35;0;391;3;0;0;9;2286;116;21;38;1;30;4;915;88;6;166;11;418;0;23;9;0;596;3;0;3;33;88;2610;426;0;394;0;0;0;7735;977;45;1;0;96;1;0;2901;1;0;940;1294;2047;0;455;1629;0;4571;0;4010;27;1;196;520;2;0;12;0;6
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;3;3;3;190;138;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;4;0;0;0;5;21;0;0;14;0;0;0;1;0;0;0;0;0;0;10;0;0;2;1;0;4;1;0;24;0;0;0;0;14;3;0;4;0;0;0;20;0;26;1;0;11;0;2;1;0;4;0;0;0;0;1;45;15;0;16;0;0;0;56;3;23;0;0;3;0;0;52;0;0;4;26;33;0;12;2;0;45;0;201;9;0;0;4;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;27;27;0;125;0;0;1;0;77;0;1;1;0;0;9;0;2;0;0;0;21;2;56;16;17;1710;1148;0;0;0;0;0;0;11;0;0;1;1;0;30;0;18;0;0;0;55;2;4;0;6;68;57;19;364;0;0;0;6;0;0;3;0;0;0;16;0;0;33;40;0;5;2;0;460;0;0;0;1;253;26;2;21;0;2;0;103;24;434;25;0;14;4;24;1;0;67;0;0;0;9;5;427;36;0;43;0;0;0;325;28;295;0;0;32;0;0;603;0;0;26;45;77;0;119;49;0;390;0;1549;92;0;26;33;1;0;0;0;0
0;0;0;1;2;0;141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;0;7;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
0;1;0;2;93;1;97;3;0;0;0;3;0;3;2;0;0;1;0;9;0;0;0;4;0;47;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;12;0;4;0;2;3;33;4;31;0;0;0;11;0;0;0;0;0;0;0;0;0;15;15;0;1;0;0;10;0;0;0;2;57;1;1;0;0;1;0;11;0;0;0;1;9;0;0;0;0;9;0;0;0;0;3;38;5;0;1;0;0;0;10;79;1;0;0;2;0;0;33;0;0;462;1;8;0;6;36;0;171;0;54;4;0;7;3;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;1;6;0;3;10;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;6;1;36;1;0;130;98;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;5;0;0;0;36;198;0;1;41;0;0;0;1;0;0;1;0;0;0;48;0;0;11;5;0;5;0;0;65;0;0;0;0;107;0;0;1;0;3;0;31;4;42;1;0;135;0;5;0;0;2;0;0;0;8;0;57;67;0;45;0;0;0;21;1;8;0;0;6;0;0;193;0;0;1;112;23;1;33;28;0;18;0;419;18;0;40;85;0;0;5;8;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;9;65;1;3804;15;0;0;0;18;0;0;42;0;0;0;0;2;0;0;0;8;0;26;2;1;201;231;0;0;0;0;0;0;3;0;0;4;1;0;20;0;17;0;0;0;3;0;3;0;28;191;10;0;26;0;0;0;1;0;0;0;0;0;0;24;0;0;56;17;0;7;0;0;14;0;0;0;39;667;2;0;6;0;0;0;61;2;72;1;8;165;0;4;2;0;23;0;8;2;4;0;25;547;0;259;0;0;0;43;82;9;0;0;1;0;0;83;0;0;23;109;44;0;46;23;0;50;0;333;18;0;178;0;0;0;0;0;0
