3.2204637467795363E-4;8.068406786384158E-8;3.333630591113333E-11;1.5973143724189696E-14;9.743635392842241E-18;8.683782805532094E-20;1.9740142770748427E-23;9.458520642741163E-27;5.769708085639663E-30;1.402070843234134E-33
2.3611789610812573E-4;2.985612698482228E-8;3.009690220244182E-11;3.025537984268842E-14;3.726539484401768E-18;1.9279949240147662E-20;1.5652697477928932E-23;1.791576784992339E-26;4.353630264076734E-30;5.362343875345251E-34
4.6914095079232693E-5;3.0195401155104344E-8;6.950836251990201E-11;1.1722629776841353E-14;7.138487619257838E-18;1.3649327700695445E-19;4.1159479504463115E-23;1.0001980217947672E-26;1.6868403581902828E-30;5.465775067142078E-34
3.3020113966564775E-5;3.033327969919158E-8;5.908332887185209E-11;1.1705629517235495E-14;6.067839844961001E-18;1.3711653397958894E-19;3.498628043582744E-23;8.50185884349609E-27;1.684394087639325E-30;3.7420213232368187E-34
1.6806722689075627E-5;3.1261121195872736E-8;3.151322701196849E-11;1.8399272431738765E-15;5.684949416241536E-19;2.0187240969095784E-20;4.645359427547609E-24;1.3814731422936595E-27;1.3237914994342507E-30;3.8187423058326996E-34
5.9865900383141766E-5;3.05424747315998E-8;5.949080010545107E-11;5.3664934785172716E-15;6.10968701630556E-18;1.97231664640591E-20;1.0568269538546497E-22;8.560492352761581E-27;7.722173227215107E-31;3.767828366845349E-34
2.5531045751633988E-5;3.075457525056924E-8;3.1002596018718996E-11;6.9224187341694734E-15;2.7964160901651077E-18;1.9860132897837288E-20;1.6123727726107347E-23;4.099120475306538E-27;9.961088526533605E-31;3.7568645369881884E-34
5.510491976723682E-5;1.5521000593745227E-7;3.129233990674441E-11;1.7113036477133336E-15;1.6600768774576463E-18;2.0045741616508665E-20;2.2334109921945647E-23;1.3717899193336573E-27;9.8301697430992E-31;3.7919754205114426E-34
4.4618954131715156E-5;3.082593157365641E-8;3.1074527796024614E-11;7.398065678016807E-15;1.3713313166317963E-18;9.953106046247921E-20;4.435730416052314E-24;4.380775515461446E-27;1.0645525787118781E-30;3.7655811600438457E-34
6.53702709769759E-5;2.9072158661369613E-8;1.2869752360190576E-10;2.0078702716842557E-14;1.3217196399905104E-17;1.8773692367321026E-20;7.620842863980714E-23;1.851906790059323E-26;2.8892464171977816E-30;8.151011237207712E-34
7.457317822112264E-5;2.8208018064216376E-8;1.3486188906360216E-10;2.6436189683146953E-14;1.3850274851671261E-17;1.8215663294831654E-20;7.985866675045268E-23;1.94060958662777E-26;3.804063808481169E-30;1.033735974508852E-33
7.29671356021248E-5;8.608624087416359E-8;3.497253535512896E-11;2.8924359590380184E-14;2.6091830474110725E-18;3.8913850032220283E-19;1.8477761581857846E-23;1.7127602242091384E-26;4.739059201538381E-29;1.0515975032260678E-33
1.6806722689075627E-5;3.1261121195872736E-8;3.151322701196849E-11;4.5015053749062274E-15;5.684949416241536E-19;6.056172290728735E-20;4.498352492514228E-24;2.6655730548196E-27;6.477489337762157E-31;3.8187423058326996E-34
4.472271914132379E-5;3.0897619786618406E-8;3.11467941397363E-11;7.415270481919172E-15;9.49046947408225E-19;9.97625280449501E-20;4.446046068182668E-24;4.3909633654974025E-27;1.0670282823833012E-30;3.7743383255323197E-34
3.26058603599687E-5;2.357189380495243E-6;3.0859726912641954E-11;2.4449357594836754E-15;3.601678312935761E-18;1.976861154807767E-20;4.845575553572355E-23;3.9000986315995895E-27;2.1327391313599554E-30;1.1218655391559202E-33
4.579313713518134E-5;3.082593157365641E-8;3.1074527796024614E-11;8.496960106975717E-15;7.664862620855628E-19;1.9906212092495845E-20;4.435730416052314E-24;5.031487474232628E-27;1.2226791686874781E-30;3.7655811600438457E-34
1.6846361185983826E-5;3.133485025529696E-8;3.158755066058162E-11;1.7274480217483651E-15;5.698357315808143E-19;2.0234852386475727E-20;4.508961814430536E-24;1.3847313336669937E-27;4.4230454973235585E-31;3.8277487735351356E-34
1.6806722689075627E-5;3.1261121195872736E-8;3.151322701196849E-11;4.5015053749062274E-15;5.684949416241536E-19;6.056172290728735E-20;4.498352492514228E-24;2.6655730548196E-27;6.477489337762157E-31;3.8187423058326996E-34
3.081474177246395E-5;3.111469908254312E-8;3.1365624075144284E-11;6.710847126997393E-15;6.053661621380343E-19;2.0092687147226485E-20;5.323036156983349E-24;3.973838035706092E-27;9.656645297992772E-31;3.8008559250091277E-34
3.059975520195838E-5;3.0897619786618406E-8;3.11467941397363E-11;6.664027263320667E-15;1.3745204592286144E-18;5.985751682697006E-20;5.285898695423E-24;3.946113584294188E-27;9.589273354053287E-31;3.7743383255323197E-34
1.1176333385165604E-4;2.8148255314080323E-8;9.470174554536846E-11;2.7926792217898895E-14;9.725840367828476E-18;5.453121236355323E-20;5.607777846435979E-23;1.6536891249436243E-26;4.018555655575721E-30;1.3021102561082351E-33
1.665001665001665E-5;2.1678749547254405E-7;3.1219397389479275E-11;4.4595332968185235E-15;2.31869012814131E-18;5.999704483822174E-20;3.119486868351942E-23;2.6407192268026342E-27;1.373015783231944E-30;3.783136316967127E-34
7.857710725312922E-5;2.9722542524040074E-8;2.9962240447621046E-11;2.2746417531874997E-14;2.2976613467650384E-18;1.9193685485158184E-20;9.349597822387078E-24;1.3469324729597862E-26;3.273120095698559E-30;5.380181274144327E-34
1.672800267648043E-5;3.111469908254312E-8;3.1365624075144284E-11;7.467368400995887E-15;6.736097641080219E-19;1.0046343573613243E-19;4.47728292580456E-24;4.421813225208158E-27;1.0745249682080081E-30;3.8008559250091277E-34
6.892748828232699E-5;2.8571992490851427E-8;1.0624603303290235E-10;1.557889158165883E-14;1.091143516988295E-17;1.845070411153916E-20;6.291374534677242E-23;1.5288386635870387E-26;2.241741277859739E-30;6.72905418008451E-34
3.894080996884735E-5;3.104200118749045E-8;3.129233990674441E-11;5.1339109431400005E-15;5.967943401933031E-19;2.0045741616508665E-20;4.466821984389129E-24;4.115369758000972E-27;7.387496098658454E-31;3.7919754205114426E-34
